,mean,se_mean,sd,n_eff,Rhat
"Rt_adj[2,50]",0.3307760614797214,0.007218853084903334,0.0970021177915673,180.56186235357745,1.0034975274953246
"Rt_adj[3,50]",0.3307760614797214,0.007218853084903334,0.0970021177915673,180.56186235357745,1.0034975274953246
"Rt_adj[4,50]",0.3307760614797214,0.007218853084903334,0.0970021177915673,180.56186235357745,1.0034975274953246
"Rt_adj[5,50]",0.4431730609407161,0.010917686383029987,0.13840804005254148,160.71684860895812,1.0143161240069867
"Rt_adj[6,50]",0.4431730609407161,0.010917686383029987,0.13840804005254148,160.71684860895812,1.0143161240069867
"Rt_adj[7,50]",0.442480811431452,0.010889342991996093,0.1381845128434784,161.03318725532114,1.0141609019417306
"Rt_adj[8,50]",0.44245091014136295,0.0108874839767773,0.13816687859150253,161.04707258302238,1.0141547968126179
"Rt_adj[9,50]",0.4424163590731402,0.010885330937024073,0.1381464440485589,161.06313451907005,1.014147749336145
"Rt_adj[10,50]",0.44237991470850657,0.010883039371012655,0.13812463884665407,161.08010735115735,1.0141403419192019
"Rt_adj[11,50]",0.4423436937303526,0.010880726718114641,0.13810253589165075,161.0970179808248,1.014133024008114
"Rt_adj[12,50]",0.4423089429422619,0.01087846172631718,0.1380807615866239,161.1132918755381,1.0141260609261729
"Rt_adj[13,50]",0.44227626638484197,0.010876278608171334,0.1380596305525079,161.12864901375676,1.0141195804289596
"Rt_adj[14,50]",0.44224587319824205,0.010874191241206844,0.13803927695221996,161.14299030225325,1.0141136248451712
"Rt_adj[15,50]",0.442217757259522,0.010872202876558577,0.1380197423355844,161.15631528893113,1.0141081894661963
"Rt_adj[16,50]",0.4421918083593699,0.010870311788457793,0.1380010254877762,161.16867126216448,1.0141032466624174
"Rt_adj[17,50]",0.4421678744399482,0.010868514221010069,0.13798310761739258,161.1801247713496,1.0140987595915127
"Rt_adj[18,50]",0.4421457935599373,0.01086680578112677,0.13796596377533063,161.1907470065856,1.014094689351509
"Rt_adj[19,50]",0.44212540879232065,0.010865182027185944,0.13794956741546277,161.20060698676502,1.0140909983697546
"Rt_adj[20,50]",0.44210657420354466,0.01086363867991488,0.13793389190820932,161.20976882645832,1.0140876517861697
"Rt_adj[21,50]",0.44208915651579056,0.010862171674712753,0.13791891088654146,161.21829097726524,1.0140846178444742
"Rt_adj[22,50]",0.44207303486979993,0.010860777157645838,0.13790459824839502,161.2262263386518,1.0140818678357355
"Rt_adj[23,50]",0.4420580998734098,0.01085945146763518,0.1378909281231401,161.2336226963165,1.0140793758677094
"Rt_adj[24,50]",0.44204425247204376,0.010858191119643779,0.13787787488499503,161.2405232424054,1.0140771185873567
"Rt_adj[25,50]",0.44203140285763476,0.010856992792220016,0.13786541321347037,161.24696707793368,1.0140750749100067
"Rt_adj[26,50]",0.44201946948670257,0.010855853318848665,0.13785351817989808,161.25298966448327,1.0140732257738667
"Rt_adj[27,50]",0.44200837821767636,0.010854769681714987,0.137842165340287,161.2586232201579,1.014071553923484
"Rt_adj[28,50]",0.44199806155640564,0.010853739006698568,0.1378313308216388,161.26389706466142,1.014070043720143
"Rt_adj[29,50]",0.4419884579939645,0.010852758558831613,0.13782099139517173,161.2688379207527,1.0140686809756188
"Rt_adj[30,50]",0.44197951142199543,0.010851825737812189,0.13781112453423364,161.2734701789258,1.0140674528057465
"Rt_adj[31,50]",0.4419711706134871,0.010850938073396155,0.13780170845715087,161.2778161310305,1.0140663475008067
"Rt_adj[32,50]",0.4419633887595952,0.010850093220634795,0.1377927221565504,161.28189617732062,1.014065354410316
"Rt_adj[33,50]",0.4419561230536641,0.01084928895489971,0.13778414541626738,161.28572901120145,1.0140644638400036
"Rt_adj[34,50]",0.4419493343225839,0.010848523167125177,0.13777595882134477,161.28933178171235,1.014063666960648
"Rt_adj[35,50]",0.4419429866877311,0.010847793858533157,0.13776814375543148,161.2927202422112,1.0140629557248546
"Rt_adj[36,50]",0.44193704726488653,0.010847099135730336,0.13776068239503847,161.2959088809181,1.0140623227934407
"Rt_adj[37,50]",0.44193148589581627,0.010846437205988334,0.13775355769977418,161.2989110368372,1.0140617614697274
"Rt_adj[38,50]",0.4419262748999214,0.010845806372220832,0.13774675339475484,161.30173900657596,1.0140612656391863
"Rt_adj[39,50]",0.4419213888487033,0.01084520502801764,0.13774025394924266,161.30440414081812,1.0140608297148523
"Rt_adj[40,50]",0.44191680437003245,0.010844631653368877,0.13773404455815885,161.30691692715948,1.014060448589764
"Rt_adj[41,50]",0.44191249996727294,0.010844084810238455,0.13772811111884248,161.30928706642595,1.0140601175933364
"Rt_adj[42,50]",0.4419084558540522,0.01084356313823408,0.13772244020602672,161.31152354206378,1.014059832451646
"Rt_adj[43,50]",0.44190465380378685,0.01084306535041839,0.1377170190457914,161.3136346830355,1.0140595892513733
"Rt_adj[44,50]",0.4419010770173395,0.010842590229521549,0.1377118354911384,161.31562821866382,1.0140593844080728
"Rt_adj[45,50]",0.4418977100029417,0.010842136624297628,0.13770687799709716,161.31751132817323,1.014059214637481
"Rt_adj[46,50]",0.44189453846120136,0.010841703445736041,0.13770213559311176,161.319290688245,1.0140590769282434
"Rt_adj[47,50]",0.4418915491858631,0.01084128966374143,0.13769759785838798,161.3209725136273,1.0140589685183197
"Rt_adj[48,50]",0.44188872997241446,0.010840894303910276,0.1376932548970486,161.32256259446942,1.0140588868733382
"Rt_adj[49,50]",0.44188606953438886,0.0108405164444376,0.13768909731355009,161.3240663304432,1.0140588296668376
"Rt_adj[50,50]",0.4418835574274142,0.010840155213195533,0.13768511618887616,161.32548876160968,1.014058794762375
"Rt_adj[51,50]",0.44188118398123666,0.010839809785031282,0.13768130305806348,161.3268345959132,1.0140587801975287
"Rt_adj[52,50]",0.4418789402355576,0.010839479379083625,0.1376776498873322,161.32810823522854,1.014058784168885
"Rt_adj[53,50]",0.4418768178832931,0.010839163256346271,0.1376741490529954,161.32931379825683,1.0140588050187536
"Rt_adj[54,50]",0.44187480921802985,0.010838860717319494,0.13767079332077178,161.33045514176237,1.0140588412229166
"Rt_adj[55,50]",0.4418729070861461,0.010838571099797117,0.1376675758259997,161.33153587991458,1.014058891379489
"Rt_adj[56,50]",0.44187110484319037,0.010838293776783497,0.13766449005475925,161.33255940190665,1.014058954198793
"Rt_adj[57,50]",0.44186939631383126,0.010838028154517735,0.13766152982574373,161.33352888815554,1.0140590284940891
"Rt_adj[58,50]",0.441867775755396,0.010837773670618863,0.13765868927304736,161.33444732506192,1.0140591131731547
"Rt_adj[59,50]",0.4418662378243333,0.010837529792327284,0.1376559628296783,161.33531751861855,1.0140592072305636
"Rt_adj[60,50]",0.44186477754556613,0.01083729601485015,0.13765334521189915,161.33614210687455,1.0140593097406456
"Rt_adj[61,50]",0.4418633902843992,0.01083707185980103,0.13765083140433135,161.3369235713933,1.014059419851052
"Rt_adj[62,50]",0.44186207172074604,0.010836856873728267,0.13764841664579475,161.33766424780242,1.0140595367768686
"Rt_adj[63,50]",0.44186081782547393,0.01083665062672756,0.13764609641585998,161.3383663355149,1.0140596597952276
"Rt_adj[64,50]",0.44185962483869057,0.010836452711134644,0.13764386642209217,161.33903190669244,1.014059788240376
"Rt_adj[65,50]",0.44185848924978927,0.01083626274029279,0.13764172258795043,161.33966291452577,1.0140599214991552
"Rt_adj[66,50]",0.44185740777910776,0.010836080347391534,0.13763966104132186,161.34026120088606,1.0140600590068618
"Rt_adj[67,50]",0.4418563773610552,0.010835905184372187,0.13763767810365798,161.34082850340596,1.014060200243447
"Rt_adj[68,50]",0.4418553951285846,0.010835736920896375,0.1376357702796879,161.34136646203987,1.014060344730034
"Rt_adj[69,50]",0.4418544583988917,0.010835575243374015,0.13763393424768092,161.34187662514665,1.0140604920257188
"Rt_adj[70,50]",0.4418535646602399,0.010835419854047311,0.13763216685023222,161.34236045513407,1.0140606417246314
"Rt_adj[71,50]",0.4418527115598128,0.010835270470127315,0.13763046508554558,161.34281933370607,1.0140607934532382
"Rt_adj[72,50]",0.44185189689250876,0.010835126822980209,0.13762882609918844,161.34325456674046,1.0140609468678599
"Rt_adj[73,50]",0.44185111859059945,0.010834988657360276,0.13762724717629535,161.343667388829,1.0140611016523888
"Rt_adj[74,50]",0.44185037471417987,0.010834855730686715,0.1376257257341962,161.34405896751085,1.0140612575161905
