SUPERCOUNTY,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,test,fatality_rate
47000_0,0.11158939379973576,0.12391259819133356,0.12225141078030745,0.11199649737302977,0.12303796560870946,0.13991612130150244,0.13183498735162483,0.09117686217879784,0.04428416341495888,1.0,0.011074250994408086
47000_1,0.12092036452674684,0.1288389207575808,0.14391155541876943,0.12952614736561074,0.1273303594714288,0.12951255115573962,0.11273668220342649,0.07026830266151989,0.03695511643917736,1.0,0.009206091822683175
47000_4,0.11890659370137882,0.12691533880572992,0.12034309780567627,0.12255485809324534,0.1289433446000322,0.14167337303503408,0.12598449487633456,0.07849133537206932,0.036187563710499485,0.9999999999999999,0.009815472558479532
48000_0,0.12824627178832454,0.13666812662035294,0.12791515105393275,0.12250684572553357,0.11722915362895642,0.12771410382726453,0.11921911637989777,0.0785360631498784,0.0419651678258591,1.0,0.0100386781537226
48000_1,0.149357457296661,0.14602212112665694,0.15426389621218622,0.14061676129048079,0.1165474672290959,0.11329643413324178,0.0948677821240696,0.054302675626295205,0.030725404961312555,1.0,0.007592340787053501
48000_2,0.15545104745617785,0.14228302693458744,0.15329628046173577,0.13005557930739634,0.11097050021376656,0.10496793501496365,0.09308251389482686,0.06948268490808038,0.04041043180846515,1.0,0.008895113723813595
48000_4,0.13622350175915798,0.14150467137746503,0.1577088815303196,0.1323818111935665,0.11543993732075807,0.117086006563581,0.10358779528723058,0.06282670076575111,0.03324069420217012,1.0,0.00833601149380599
49000_1,0.18238800753798282,0.18221028112545498,0.18063655842234547,0.13530341572292948,0.11342023062732459,0.08274008455408542,0.06590174807330669,0.03783189662875831,0.019567777307812215,1.0,0.005277918458824067
49000_2,0.14050302165654105,0.15132862051092977,0.12131510187070196,0.11827474365345259,0.1039920063692566,0.09767618314818674,0.11937547088149014,0.09590219557678642,0.05163265633265473,0.9999999999999999,0.011334597860528244
49000_3,0.11816469129325352,0.15033505830729976,0.11702000810817256,0.12233801540552786,0.1418691722509718,0.151432046359669,0.12522357093458614,0.05682875062599861,0.016788686714520783,1.0,0.0074397962583168395
50000_1,0.09378873684466374,0.13436672094888558,0.18822156867510875,0.1280959093892035,0.11300828816566609,0.12987020878399727,0.11247964416790221,0.06293901757285565,0.037229905451717185,1.0,0.008900372694018424
50000_4,0.09868876991763742,0.11728730820947653,0.11608072251566215,0.1135819580925454,0.11665502417312987,0.15080940639849355,0.15066583098412661,0.08937017331209154,0.04686080639683692,0.9999999999999999,0.011614639884697898
