FIPS,workplaces,retail_and_recreation,parks,grocery_and_pharmacy,residential,transit_stations
22057,-0.5790423465554776,-0.622906423335544,-0.17772302843012955,-0.42465527753982424,0.6642348517041992,-0.6057906865365361
22073,0.11241192896342073,0.5219721557790215,0.2262345512276824,0.25943956930351186,-0.34618064521796177,0.011843624222988769
22000_4,,,,,,
22105,-0.4228751992281422,-0.13239216008685564,-0.11856934776069399,-0.3337860643211362,0.2917100895298564,-0.43632759394716464
22109,-0.6638712474149401,-0.6174654466233643,-0.325463505029718,-0.4370916319734889,0.6986552846085677,-0.6313801407172103
24000_4,,,,,,
25011,-0.6618462161059745,-0.839774871004275,-0.45385139657883006,-0.802004976710544,0.7064887026451736,-0.7681386321769742
25015,-0.24656930148015188,-0.3020536782068261,-0.16659388844568912,-0.4182765900442296,0.30894304452057336,-0.3921299660463292
26000_4,,,,,,
26021,-0.3696907347272361,-0.46144119755162505,-0.2042123059028636,-0.4071498278385157,0.43691944882885897,-0.4761564628277956
26121,-0.19496377677421173,-0.12158536414586721,-0.20691187997867494,-0.1693414646970368,0.18559773507724184,-0.1881491286102879
26145,-0.6928602679903738,-0.7811281533158954,-0.5757718962826966,-0.8128057153941884,0.7495547532134905,-0.7870557881784148
26147,-0.4825373446783082,-0.45796735370517416,-0.44271920111922525,-0.43855196233440796,0.49229246485090483,-0.49877066187217844
27000_4,,,,,,
28000_4,,,,,,
28049,0.2910876847839078,0.42802311206414906,0.4212431804982223,-0.0263719538092439,-0.5217743339750183,0.26112100864502125
28067,0.13109832112254236,0.3129734029920128,0.20471298315459777,0.2585065832943687,-0.09304049072965072,-0.10985904308124197
28075,-0.5826753264909104,-0.5054588182516584,-0.5092433629596216,-0.463891447783077,0.5715725660836258,-0.7118298580686848
28083,-0.14365536303834373,-0.1701355645964966,-0.24068431918694172,0.47376430524975827,0.04457062500833171,-0.11839596914099584
28089,0.4201306489313044,0.6911826864234766,0.39314221567853536,0.5158420377898234,-0.49207519921637677,0.6087912971341178
29000_4,,,,,,
31000_4,,,,,,
34009,-0.24223072228298062,-0.2015395846359652,-0.05516300354258864,-0.11323224684315433,0.2511164082407242,-0.11143784041927123
34011,-0.025816569596984973,-0.07317697523239226,-0.0839687914423266,-0.14546372145480072,0.13408748052344496,-0.1389721533689479
34033,0.03950632372359889,-0.0208280084708373,-0.03426407046546928,-0.11990828100530687,0.10594385449952905,-0.036621373617994696
36007,-0.22933907616195567,-0.3085361827967818,-0.26603281093473224,-0.16050668737114437,0.29329504818993973,-0.33105400874737184
36111,-0.5628797749069793,-0.7787485955748397,-0.1873818395383498,-0.5996581347384632,0.6230295827636378,-0.7622637908299483
37000_4,,,,,,
37089,-0.5251660833254613,-0.5144086248017823,-0.3063737988298771,-0.5262374681958751,0.5032980050305846,-0.3815669357368698
39000_4,,,,,,
39029,-0.5482855739006428,-0.4556151674783844,-0.425752135900104,-0.3281044926314178,0.5465275815913349,-0.6581938574704218
39133,-0.5774160075475676,-0.8007860877400647,-0.46466516043559025,-0.8073861721809007,0.6940016875851559,-0.8320058590659289
39155,0.025603216676821958,0.3865966801344322,0.22974103634410772,0.05734023067412303,-0.2478048571617619,0.18919999111780003
39173,-0.40234721068840823,-0.4243828721749337,-0.1611623323132125,-0.3361043264241204,0.4690395475650079,-0.5954332554057922
42000_4,,,,,,
42041,-0.2028951388209671,-0.43768438762829437,-0.19388922450924936,-0.3274209898930633,0.3239025547986136,-0.37699957718166144
42055,-0.3404884930013994,-0.44046610511536555,-0.3822107798365042,-0.44619378722908104,0.46936669589060104,-0.41643593609096385
42089,-0.7900383690629874,-0.8394474673823058,-0.5632397361510354,-0.7522930998475498,0.7857313812922246,-0.6589382295517654
42107,-0.03788014028274153,-0.2217491089050345,-0.25764107955985255,0.03134919416038629,0.20707705258312892,-0.4858027091139606
45000_4,,,,,,
45041,0.16670165590085276,0.5469834213962896,0.25960777498200543,0.3059011363549649,-0.3799218758208403,0.49543917294825257
46099,-0.3021003513495278,-0.2630768201790478,-0.08718173631790084,-0.23070196289305614,0.3255724224975605,-0.47243619103877893
47000_4,,,,,,
47165,-0.6910282785486775,-0.6767139151189708,-0.16593344811805164,-0.6478722335132477,0.6869102335350217,-0.5568078749122001
48000_4,,,,,,
48245,0.19603900828717075,0.6264120140081472,0.2857488481670576,0.21194096904432988,-0.3959245972316795,0.24254949931655356
51000_4,,,,,,
55000_4,,,,,,
