FIPS,workplaces,retail_and_recreation,parks,grocery_and_pharmacy,residential,transit_stations
22057,0.5245886241009153,0.4431298395102654,0.40334974353188396,0.21234710235016901,-0.469428790211558,0.35844166797145294
22073,0.419537466291139,0.6362733830043419,0.26390113801554543,0.4837665745497764,-0.55561970946195,0.37619494000900194
22000_4,,,,,,
22105,0.5560359944700699,0.6610854599384076,0.5002663547353563,0.4974845196209819,-0.6614240745857812,0.7530474585441947
22109,0.5364329237724768,0.48623074516477255,0.09976425996653857,0.24337281395737662,-0.48246290363975997,0.337921872735143
24000_4,,,,,,
25011,0.5742460930651135,0.41392812968240694,-0.05362743204342417,0.4043841214233602,-0.4596518563605165,0.5377395846101645
25015,-0.02654563987317836,0.035922298945194095,-0.06629010451387693,0.06471272054138408,-0.07542608991910271,0.0954738732708933
26000_4,,,,,,
26021,0.12551105455376943,0.09277286698429464,0.08194480729621949,0.19079215480358389,-0.12031473729559065,0.10919964859700454
26121,-0.13951598537065535,-0.24554399536609153,-0.32658292057141924,-0.15184000736994055,0.2001375654598433,-0.07573847001696098
26145,0.22546782922419295,-0.14706066267961856,-0.3505572446903887,0.12148777640077356,0.02440667720467203,-0.24050923856489193
26147,-0.21123797293468127,-0.33502988017566077,-0.2934690022488211,-0.15918185070499766,0.28254488532372335,-0.2932080375017352
27000_4,,,,,,
28000_4,,,,,,
28049,0.44035678938678546,0.6606360046557284,0.6383148432251995,0.31699431170431613,-0.681626198148108,0.5488821085958997
28067,0.09921239315063883,0.277017664756741,0.29863292336774594,0.22317784189190243,-0.4062528913610478,0.1526100839751411
28075,0.6268656786604629,0.5773293336475506,0.5794694404629749,0.5588206420225156,-0.6127169247365548,0.6720601229982311
28083,0.31098427138589907,0.24221427678676924,0.252212777054687,-0.16607140060428965,-0.20868878652936643,0.17940292996068863
28089,0.5112523357871405,0.7712484873864651,0.6726198301132842,0.30667043546673517,-0.6132553534584805,0.8086267755577976
29000_4,,,,,,
31000_4,,,,,,
34009,0.4319343600705659,0.3871364026312543,0.19707944085003,0.2724647031654483,-0.45298554448541406,0.2591182578526061
34011,-0.0281738011965828,0.1895850574780156,0.04602817551613833,0.12934496839277254,-0.1682063939808745,0.11635579144070524
34033,-0.04984088567834015,0.17611688753587662,0.04615525972971614,0.21956077804280458,-0.18358607702944954,0.13781843783218692
36007,0.28858898357596524,0.5196606505957488,0.4419241733570076,0.35785927684729063,-0.4905577068520821,0.5805324163865205
36111,0.3285504200740882,0.45687035895636235,-0.07957119727756176,0.21469457342705311,-0.3417433267972522,0.35271500944615297
37000_4,,,,,,
37089,0.27463263254074266,0.11868735459129816,0.06338908596062481,0.29292193661036164,-0.12036576173779666,0.1436272834410062
39000_4,,,,,,
39029,0.5830085709338094,0.6896827507423982,0.5972805433721091,0.5046850753353005,-0.6835501287918655,0.8041056579903864
39133,0.41645585891391174,0.37466879484624943,-0.007457409820398236,0.303884507755398,-0.3744922562920917,0.34053437581117496
39155,0.5654432262660395,0.6453511341831462,0.3441618410076006,0.5048579537052085,-0.6516561199493125,0.6546657930824633
39173,0.5481020771580779,0.774970675980235,0.3569086436859893,0.6595309677101435,-0.6845820757921269,0.80746958040716
42000_4,,,,,,
42041,0.3645336990267582,0.7351841379814453,0.3307465174857041,0.6241439262413806,-0.5347737932398726,0.6657502751632416
42055,0.237617243232059,0.506989829504626,0.30883013138954263,0.3912657930038278,-0.4500942138515467,0.34940003283299687
42089,0.6383285043356673,0.3980720880206033,0.04790737118245749,0.21781831324411535,-0.5423746045403414,0.24433374019336906
42107,0.24305295422413012,0.5657757314007914,0.44944820397222496,0.27458716958775714,-0.49396334284082755,0.6936543957211954
45000_4,,,,,,
45041,0.36902789163261035,0.7154238871145508,0.332367491504036,0.3661587623820121,-0.5616603639412759,0.6546492988794084
46099,0.4616529943212761,0.7295333175909784,0.39639054781858823,0.6979864536982324,-0.5677672222429013,0.6331947252942663
47000_4,,,,,,
47165,0.5882348012214388,0.42909983080509617,0.039422983504420105,0.3332364486599452,-0.46544073668293606,0.27974420547777823
48000_4,,,,,,
48245,0.45554560993049115,0.7332559617810265,0.2944109199005026,0.44716454882451245,-0.5842212348174812,0.598808450522681
51000_4,,,,,,
55000_4,,,,,,
