FIPS,County,State,Not_enough_data,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05
04021,Pinal County,Arizona,False,-4.098,16.754,3.692,4.625,10.281,3.613,-0.871,10.6,7.025,10.816,16.964000000000002,17.735,23.612,43.127,32.045,23.511,-4.487,-16.967,-16.71,-11.568,-6.087999999999999,21.925,6.214,5.803,-34.191,-14.654000000000002,3.613,-5.392,16.384,-6.757999999999999,-0.7929999999999999,-7.97,-14.397,-17.832,-21.044,1.444,-14.325,-25.858,-24.422,-25.193,-23.856,-39.304,-20.965
04023,Santa Cruz County,Arizona,False,5.052,-3.124,12.282,20.636,21.313,21.623,7.274,5.052,-1.561,0.001,20.636,27.87,24.326,11.819,-11.11,15.626,14.036,11.113,0.001,14.866,23.638,20.204,18.751,24.563,-41.268,-6.556,-5.404,-23.635,-24.241,-34.374,-21.051,-23.809,-32.785,-43.242,-30.908,-29.292,-42.18600000000001,-42.104,-52.38,-45.901,-40.539,-41.817,-40.403
04025,Yavapai County,Arizona,False,-9.183,21.384,14.241,18.574,23.728,11.275,10.984000000000002,11.909,-0.838,28.207,29.776,31.728,35.135,24.956,34.955,60.549,-3.3560000000000003,-0.004,-5.0710000000000015,-24.732,-10.993,25.19,31.939,22.341,-38.527,-27.203000000000007,-13.887,-9.423,4.293,-26.67,8.096,-10.933,-13.87,-37.963,-14.603,6.05,-2.226,-3.636,-7.108,-4.537,-12.585,-20.098,-9.574
04027,Yuma County,Arizona,False,12.859000000000002,30.109,14.636,18.638,14.044,23.446,19.247,10.001,6.4529999999999985,14.636,15.911,4.682,24.403,29.435,13.335,24.195,-19.999,-16.817,-34.892,-1.4340000000000002,-9.055,14.287,4.302,-17.56,-51.817,-33.19,-20.095,-27.923,-20.475,-18.816,-23.414,-33.18,-40.85,-25.836,-35.847,-16.665,-26.881,-38.535,-43.635,-43.82899999999999,-32.535,-49.81,-40.951
05001,Arkansas County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05003,Ashley County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05005,Baxter County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05007,Benton County,Arkansas,False,-57.42,-23.408,4.584,5.431,46.233,92.47,141.66299999999995,5.26,38.294,81.648,67.388,133.33,118.276,151.187,40.666,-15.606,125.685,133.692,181.717,38.706,-28.575,-27.276,-31.209,41.28100000000001,113.04,-0.003,29.029,57.735,-37.324,31.202,96.327,211.953,208.599,132.255,47.02,55.977,-19.153,59.629,116.301,102.147,-6.455,-33.337,-16.271
05009,Boone County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05011,Bradley County,Arkansas,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
