,mean,se_mean,sd,n_eff,Rhat
"Rt_adj[71,40]",0.6704071618062701,0.14396063838741804,0.2051809320752478,2.0313580009493184,8.922088883399592
"Rt_adj[72,40]",0.6696915474112629,0.14476970270559397,0.20631587751567743,2.031000066831215,8.98015580560396
"Rt_adj[73,40]",0.6690659295919406,0.14547088445745188,0.20729953044467522,2.0306939646571847,9.030781153643348
"Rt_adj[74,40]",0.6685186970315502,0.1460782998435661,0.2081516559509731,2.03043143870031,9.07493160086288
"Rt_adj[75,40]",0.6680397276761059,0.14660424926028082,0.2088894851271829,2.030205697541013,9.113450491452761
"Rt_adj[76,40]",0.6676202027923432,0.14705944392072257,0.20952802911129298,2.030011120132813,9.14707270185778
"Rt_adj[77,40]",0.6672524427710994,0.14745320604458567,0.21008035710589132,2.0298430285722966,9.176438007119824
"Rt_adj[78,40]",0.6669297625705052,0.14779364515359023,0.2105578416502335,2.0296975107251374,9.202102999152233
"Rt_adj[79,40]",0.6666463447568344,0.14808781294138165,0.21097037440173586,2.029571280509758,9.224551644723539
"Rt_adj[80,40]",0.6663971282240422,0.148341839043036,0.21132655553750332,2.0294615669105736,9.244204591678663
"Rt_adj[81,40]",0.6661777107344019,0.1485610499588582,0.21163385982847624,2.0293660250853884,9.261427346096488
"Rt_adj[82,40]",0.6659842637518899,0.14875007298974122,0.21189878190939143,2.029282664666963,9.27653743115412
"Rt_adj[83,40]",0.6658134580489886,0.14891292703212292,0.21212696327733466,2.029209791516602,9.289810644037656
"Rt_adj[84,40]",0.6656623987986113,0.14905310180086162,0.21232330317450365,2.029145960107446,9.301486514150238
"Rt_adj[85,40]",0.6655285689864665,0.14917362689871888,0.2124920553126808,2.029089934366961,9.31177305829985
"Rt_adj[86,40]",0.6654097801029857,0.14927713200094134,0.21263691219486539,2.0290406552968703,9.320850919776973
"Rt_adj[87,40]",0.6653041292107658,0.14936589925721067,0.21276107856260934,2.0289972140657406,9.32887696787284
"Rt_adj[88,40]",0.6652099615732138,0.14944190890409806,0.21286733534933366,2.0289588295430057,9.33598742697728
"Rt_adj[89,40]",0.6651258381428075,0.1495068789439818,0.21295809533088064,2.0289248294643096,9.342300595241614
"Rt_adj[90,40]",0.6650505072854197,0.14956229965135082,0.21303545153387035,2.0288946345799044,9.347919206055202
"Rt_adj[91,40]",0.664982880196156,0.14960946357114202,0.21310121932929385,2.028867745267323,9.352932478842517
"Rt_adj[92,40]",0.6649220095304176,0.14964949159056162,0.2131569730234614,2.0288437301895694,9.35741789979826
"Rt_adj[93,40]",0.6648670708340998,0.14968335559241386,0.2132040776564768,2.0288222166592558,9.361442767967645
"Rt_adj[94,40]",0.664817346408951,0.1497118981343976,0.21324371662999683,2.028802882431034,9.365065537553278
"Rt_adj[95,40]",0.6647722112962708,0.1497358495412883,0.21327691570587196,2.0287854486947547,9.36833698326345
"Rt_adj[96,40]",0.6647311211022984,0.14975584274788972,0.21330456384888616,2.0287696740814565,9.371301212042836
"Rt_adj[97,40]",0.7948097685924754,0.0062432387920129005,0.06903985563268238,122.286877779249,1.0267411086729623
"Rt_adj[98,40]",0.794674521880498,0.0062670173552732905,0.06905066565084135,121.39867433727208,1.0270338893953102
"Rt_adj[99,40]",0.7945543827237992,0.006288295319939556,0.06906037479503409,120.6124121225965,1.0272967711028218
"Rt_adj[100,40]",0.7944446051658103,0.006307895686939601,0.06906922987031554,119.89476520821147,1.0275398046213182
"Rt_adj[101,40]",0.79434174140999,0.006326458413618982,0.06907744799368029,119.22058648538788,1.0277708573478685
"Rt_adj[102,40]",0.7942437589708986,0.006344365577660071,0.06908517028661114,118.57503583394153,1.027994635117595
"Rt_adj[103,40]",0.7941495759052013,0.006361812894608637,0.06909247250733466,117.95047242339656,1.0282135455985353
"Rt_adj[104,40]",1.0928014334825606,0.1303965319089086,0.18962248701449694,2.11469430133166,4.445671948730308
"Rt_adj[105,40]",1.0926968178060783,0.13047159160542154,0.18972395631530775,2.1145230526268404,4.449003069820918
"Rt_adj[106,40]",1.0925953214827338,0.13054405436553027,0.18982182928167474,2.114356013705878,4.452260665960879
"Rt_adj[107,40]",1.0924962274281986,0.13061373038536458,0.18991582922304948,2.114193151290004,4.455444982639268
"Rt_adj[108,40]",1.0923989890446015,0.13068048231623525,0.1900057547376728,2.114034409966625,4.4585566526089115
"Rt_adj[109,40]",1.092303265869188,0.1307442632816597,0.1900915329820769,2.1138796680363447,4.461597546300936
"Rt_adj[110,40]",1.092208850276474,0.13080508905742833,0.19017317975984419,2.113728750127953,4.4645705656205115
"Rt_adj[111,40]",1.0921156037632622,0.1308630088555874,0.1902507579226519,2.1135814471225007,4.467479287713544
"Rt_adj[112,40]",1.092023418745918,0.13091808628088292,0.19032435035882594,2.113437531324665,4.47032768721058
"Rt_adj[113,40]",1.0919321995691726,0.13097038914435521,0.19039404559477155,2.113296765612161,4.473119965707725
"Rt_adj[114,40]",1.091841854450511,0.13101998474976642,0.1904599311547136,2.113158908109112,4.475860462950076
"Rt_adj[115,40]",1.0917522926687837,0.13106693802362726,0.19052209093259057,2.1130237141251778,4.478553618825584
"Rt_adj[116,40]",1.091663423889556,0.13111131093447456,0.19058060437200955,2.112890936617611,4.481203963306844
"Rt_adj[117,40]",1.0915751581832416,0.13115316241622735,0.1906355463464055,2.1127603259310708,4.48381612037896
"Rt_adj[118,40]",1.0914874061673392,0.13119254844860662,0.19068698725281805,2.1126316292148752,4.486394818468596
"Rt_adj[119,40]",1.0914000790991014,0.1312295221629408,0.19073499313631517,2.1125045897056998,4.488944903801679
"Rt_adj[120,40]",1.0913130888947564,0.13126413393424796,0.19077962579172464,2.112378945953276,4.4914713552072
"Rt_adj[121,40]",1.0965615809823097,0.13519290377336457,0.19584457012210663,2.0985304612381714,4.817236951801908
"Rt_adj[122,40]",1.0964748479128923,0.1352221542294584,0.1958818451591108,2.098421231802816,4.820002392490535
"Rt_adj[123,40]",1.0963881552865726,0.13524918683781034,0.19591592556895618,2.098312439043934,4.8227624385387795
"Rt_adj[124,40]",1.0963014062514842,0.1352740217691592,0.195946828721849,2.098203823590819,4.825523223762895
"Rt_adj[125,40]",1.096214505717499,0.13529668152580607,0.1959745750106666,2.0980951187888013,4.828291153926663
"Rt_adj[126,40]",1.0961273612119242,0.13531719281218488,0.19599919056159745,2.0979860506993564,4.831072929721156
"Rt_adj[127,40]",1.0960398818361121,0.13533558449563024,0.19602070420483633,2.0978763364612267,4.833875567341575
"Rt_adj[128,40]",1.095951977325864,0.13535188559452518,0.19603914448868867,2.0977656827231144,4.83670641885839
"Rt_adj[129,40]",1.0958635574842697,0.1353661239679102,0.19605453772267065,2.0976537843464316,4.839573194559655
"Rt_adj[130,40]",1.0957745318878869,0.1353783255987674,0.1960669068886573,2.0975403232776846,4.842483988283713
"Rt_adj[131,40]",1.0956848097211476,0.1353885142645708,0.1960762711139221,2.097424967438672,4.845447306956847
"Rt_adj[132,40]",1.0955942996695618,0.1353967114025203,0.1960826454251549,2.0973073695932256,4.848472103533593
"Rt_adj[133,40]",1.0955029098264624,0.1354029360683228,0.19608604063503035,2.097187166149134,4.851567813394422
"Rt_adj[134,40]",1.0954105475897873,0.13540720494210473,0.19608646329286916,2.097063975868878,4.854744394481968
"Rt_adj[135,40]",1.09531711955099,0.13540953234809608,0.19608391565164476,2.096937398501025,4.8580123708174
"Rt_adj[136,40]",1.095222531390201,0.1354099302600944,0.19607839561228468,2.0968070133636165,4.861382878701988
"Rt_adj[137,40]",1.0951266877567178,0.13540840831806297,0.19606989667974192,2.09667237783113,4.864867717024001
"Rt_adj[138,40]",1.0950294921475534,0.13540497383586808,0.1960584079034455,2.096533025757965,4.868479401074419
"Rt_adj[139,40]",1.0949308467850134,0.1353996318049514,0.19604391380884584,2.09638846583296,4.872231220278364
"Rt_adj[140,40]",1.0948306524913065,0.13539238489528144,0.19602639432197744,2.0962381798638248,4.876137300178271
"Rt_adj[141,40]",1.094728808557622,0.13538323345382502,0.1960058246874714,2.09608162099266,4.880212668991592
"Rt_adj[142,40]",1.0946252126128764,0.13537217549614458,0.19598217537424306,2.095918211854409,4.8844733288311195
"Rt_adj[143,40]",1.0945197604898005,0.13535920669905604,0.19595541198004168,2.0957473426711073,4.888936332211578
"Rt_adj[144,40]",1.0944123460865263,0.13534432038793232,0.195925495126322,2.0955683692971343,4.893619863968463
"Rt_adj[145,40]",1.094302861225448,0.13532750752164804,0.1958923803480657,2.095380611220893,4.89854332901551
"Rt_adj[146,40]",1.094191195508696,0.13530875667501632,0.19585601797891508,2.09518334953446,4.903727446292164
"Rt_adj[147,40]",1.0940772361703004,0.13528805401820965,0.19581635303164352,2.0949758248865478,4.909194349235139
"Rt_adj[148,40]",1.0939608679242965,0.1352653832938889,0.19577332507584227,2.0947572354356994,4.914967693160343
"Rt_adj[149,40]",1.0938419728102338,0.13524072579203195,0.19572686811391612,2.0945267348263763,4.921072769883233
"Rt_adj[150,40]",1.0937204300346108,0.13521406032262737,0.19567691045690164,2.0942834302142783,4.927536629931048
"Rt_adj[151,40]",1.0935961158092065,0.13518536318671362,0.19562337460234128,2.0940263803728327,4.934388212658957
"Rt_adj[152,40]",1.093468903186213,0.13515460814600008,0.1955661771163882,2.093754593919125,4.941658484548814
"Rt_adj[153,40]",1.0933386618903842,0.13512176639150525,0.19550522852291535,2.093467027704242,4.949380585920719
"Rt_adj[154,40]",1.0932052581486216,0.13508680651183458,0.1954404332030363,2.0931625854208114,4.957589986218513
"Rt_adj[155,40]",1.0930685545172762,0.13504969446152917,0.19537168930858198,2.0928401164894774,4.966324647933807
"Rt_adj[156,40]",1.0929284097078509,0.1350103935303789,0.19529888869417986,2.0924984152954607,4.975625199113667
"Rt_adj[157,40]",1.0927846784116844,0.13496886431444696,0.19522191687288273,2.092136220857505,4.9855351142353586
"Rt_adj[158,40]",1.0926372111244407,0.13492506468973034,0.1951406530010721,2.0917522170229006,4.996100903029599
"Rt_adj[159,40]",1.092485853971406,0.13487894978960052,0.19505496989926704,2.0913450332951906,5.007372306574996
"Rt_adj[160,40]",1.092330448534844,0.13483047198738038,0.19496473411641022,2.090913246415111,5.019402499661233
"Rt_adj[161,40]",1.0921708316847214,0.1347795808853425,0.19486980604572002,2.090455382829071,5.032248298012391
"Rt_adj[162,40]",1.09200683541452,0.1347262233118433,0.19477004010152646,2.0899699221952437,5.045970368455804
"Rt_adj[163,40]",1.0918382866840337,0.13467034332839178,0.19466528496729515,2.0894553020922357,5.060633439495472
"Rt_adj[164,40]",1.0916650072713734,0.134611882248665,0.19455538392602115,2.08890992411052,5.076306508976776
"Rt_adj[165,40]",1.0914868136367042,0.13455077867168264,0.19444017528510324,2.088332161521444,5.093063044580328
"Rt_adj[166,40]",1.0913035168006138,0.13448696853159864,0.19431949290871428,2.087720368731622,5.110981171721494
"Rt_adj[167,40]",1.0911149222403318,0.13442038516667962,0.19419316687130936,2.0870728927417463,5.1301438420160554
"Rt_adj[168,40]",1.0909208298074373,0.1343509594102903,0.19406102424653393,2.086388086835953,5.150638973751802
"Rt_adj[169,40]",1.090721033671062,0.1342786197067932,0.19392289004600974,2.085664326731497,5.172559553723192
"Rt_adj[170,40]",1.090515322290992,0.13420329225538863,0.19377858832238698,2.0849000294148077,5.1960036872762805
"Rt_adj[171,40]",1.0903034784254555,0.13412490118494083,0.1936279434504838,2.0840936748793326,5.221074580399536
"Rt_adj[172,40]",1.090085279178737,0.1340433687627814,0.19347078159915657,2.083243830959273,5.247880434102561
"Rt_adj[173,40]",1.0898604960940759,0.13395848318322473,0.19330693240466118,2.082353299443408,5.276534227062512
"Rt_adj[174,40]",1.0896288952975537,0.133869672461367,0.19313623085348167,2.08143619183938,5.307153357500043
"Rt_adj[175,40]",1.0893902376988445,0.13377742728563563,0.19295851937880806,2.080473731835311,5.339859109391182
"Rt_adj[176,40]",1.0891442792547326,0.13368166302371395,0.19277365016986664,2.0794652266828004,5.3747759013638365
"Rt_adj[177,40]",1.0888907713012026,0.13358229488224527,0.19258148768701383,2.0784102438975114,5.412030268935734
"Rt_adj[178,40]",1.088629460959598,0.1334792383934529,0.1923819113677903,2.077308654791545,5.451749522151221
"Rt_adj[179,40]",1.0883600916218181,0.13337240994645008,0.19217481849992524,2.0761606804409505,5.4940600112873845
"Rt_adj[180,40]",1.088082403518727,0.13326172735963232,0.19196012722658087,2.07496693948804,5.539084923388955
"Rt_adj[181,40]",1.0877961343748295,0.13314710926410325,0.19173777963701732,2.073728535120421,5.586941522430288
"Rt_adj[182,40]",1.0875010201508255,0.13302846329091608,0.1915077448825396,2.0724474918425564,5.637737736665855
"Rt_adj[183,40]",1.0871967958738216,0.13290573144142592,0.1912700222433976,2.0711254100105516,5.691567989404724
"Rt_adj[184,40]",1.0868831965527503,0.13277884360858722,0.19102464405775024,2.0697649788787875,5.7485081657677695
"Rt_adj[185,40]",1.0865599581739402,0.13264773431422988,0.19077167840956485,2.0683695159768654,5.808609610402287
"Rt_adj[186,40]",1.0862268187687756,0.1325123433195734,0.1905112314592748,2.0669430014179166,5.871892062947986
"Rt_adj[187,40]",1.085883519542057,0.13237261618180782,0.1902434492902324,2.065490103871394,5.938335463577133
